subj,trial_type,trial,phase,appearance,trial_target,target,utterance,length,num_descriptors,num_canonical,num_animal_sounds,num_anaphoric,num_comparison,num_subordinate,num_superordinate
23,game,28,pre,first,cat,cat,"come here , which one's the cat ?",6,0,1,0,1,0,0,0
23,game,28,pre,first,cat,NA,"what , you go ? come here",5,0,0,0,0,0,0,0
23,game,28,pre,first,cat,cat,find the cat please,4,0,1,0,1,0,0,0
23,game,28,post,first,cat,cat,does the cat say bark bark ?,6,0,1,0,1,0,0,0
23,game,29,pre,second,swan,swan,how about the swan ? that's a bird with a long neck,11,1,1,0,1,0,0,1
23,game,29,post,second,swan,swan,there you go,3,0,0,0,0,0,0,0
23,game,30,pre,second,horse,horse,how about the horse ? which one's a horse ? can you press the horse please ?,14,0,3,0,2,0,0,0
23,game,31,pre,second,donkey,donkey,how about a donkey ?,4,0,1,0,0,0,0,0
23,game,31,pre,second,donkey,NA,"Beanie , come here , B , come here ! B , B , B , come here .",11,0,0,0,0,0,0,0
23,game,31,pre,second,donkey,NA,"we're almost done , we're almost finished",6,0,0,0,0,0,0,0
23,game,31,pre,second,donkey,NA,"hey , do you want a prize ? ok , good because xxx",10,0,0,0,0,0,0,0
23,game,31,pre,second,donkey,donkey,where's the donkey ? see the little horse . which one's the little horse with the tail ? can you touch him ?,19,1,2,0,3,0,0,0
23,game,31,pre,second,donkey,NA,"here , do you want to stand right here ?",8,0,0,0,0,0,0,0
23,game,31,pre,second,donkey,donkey,"touch the horse please , the donkey",6,0,1,0,2,0,0,0
23,game,31,post,second,donkey,donkey,"oh , you're just being funny now , I see",8,0,0,0,0,0,0,0
23,game,32,pre,second,duck,duck,"a duck , quack quack",4,0,1,1,0,0,0,0
23,game,33,pre,first,lobster,lobster,"tap a lobster , with the claws , which one has claws ?",10,0,1,0,0,0,0,0
23,game,34,pre,second,bird,bird,how about a bird ? which one's the bird ?,8,0,2,0,1,0,0,0
23,game,34,post,second,bird,bird,there you go !,3,0,0,0,0,0,0,0
23,game,34,post,second,bird,NA,go !,1,0,0,0,0,0,0,0
23,game,35,pre,second,squirrel,squirrel,"let's find the squirrel , oh you love the squirrel , which one's the squirrel ?",13,0,3,0,3,0,0,0
23,game,36,pre,second,dog,dog,"now the dog , which one's the dog ?",7,0,2,0,2,0,0,0
23,game,36,post,second,dog,dog,"is that a dog , B ?",5,0,0,0,0,0,0,0
23,game,37,pre,second,lobster,lobster,a lobster,2,0,1,0,0,0,0,0
23,game,38,pre,second,elephant,elephant,"look , an elephant , B .",4,0,1,0,0,0,0,0
23,game,38,post,second,elephant,elephant,what sound does he make ?,5,0,0,0,0,0,0,0
23,game,39,pre,second,raccoon,raccoon,"a raccoon , with stripes",4,0,1,0,0,0,0,0
23,game,39,post,second,raccoon,raccoon,yeah !,1,0,0,0,0,0,0,0
23,game,39,post,second,raccoon,raccoon,did you see that raccoon with me the other night ?,10,0,1,0,0,0,0,0
23,game,40,pre,second,cat,cat,how about a cat ? show me the cat . gimme the cat . press the cat please .,15,0,4,0,2,0,0,0
24,practice,1,pre,first,apple,apple,Do you see something that's crunchy ?,6,1,0,0,0,0,0,0
24,practice,2,pre,first,artichoke,artichoke,Do you see the one that's green ?,7,1,0,0,1,0,0,0
24,practice,2,post,first,artichoke,NA,Can you wait for me ?,5,0,0,0,0,0,0,0
24,practice,3,pre,second,apple,apple,Do you see something that's crunchy ?,6,1,0,0,0,0,0,0
24,practice,4,pre,second,artichoke,artichoke,Do you see something that's green ?,6,1,0,0,0,0,0,0
24,practice,4,post,second,artichoke,NA,"OK , let's see , what are we going to see ?",9,0,0,0,0,0,0,0
24,game,5,pre,first,rooster,rooster,"Oh , do you see something that says cocka-doodle-doo ?",8,0,0,1,0,0,0,0
24,game,6,pre,first,cow,cow,Do you see something that says moo ?,7,0,0,1,0,0,0,0
24,game,6,post,first,cow,cow,Oooh ! It said moo !,4,0,0,1,0,0,0,0
24,game,7,pre,first,raccoon,raccoon,Do you see a raccoon ?,5,0,1,0,0,0,0,0
24,game,7,post,first,raccoon,raccoon,"Oh , raccoon",2,0,1,0,0,0,0,0
24,game,8,pre,first,duck,duck,Do you see something that says quack quack quack quack quack ?,11,0,0,5,0,0,0,0
24,game,8,post,first,duck,duck,What says quack quack quack ?,5,0,0,3,0,0,0,0
24,game,9,pre,first,lobster,lobster,do you see something with claws that go,8,0,0,0,0,0,0,0
24,game,10,pre,first,dog,dog,Ruff ruff ruff,3,0,0,3,0,0,0,0
24,game,10,post,first,dog,NA,"OK , can you wait until I tell you which one ?",10,0,0,0,0,0,0,0
24,game,11,pre,first,swan,swan,Do you see something that's white ? And has a long neck ?,11,2,0,0,0,0,0,0
24,game,11,post,first,swan,swan,There you go !,3,0,0,0,0,0,0,0
24,game,12,pre,second,duck,duck,Do you see something that says quack quack quack ?,9,0,0,3,0,0,0,0
24,game,12,post,second,duck,NA,"OK , let's wait let's wait",5,0,0,0,0,0,0,0
24,game,13,pre,first,rhinoceros,rhinoceros,Do you see a rhinoceros ? A rhino !,7,0,2,0,0,0,0,0
24,game,13,post,first,rhinoceros,NA,Wait wait wait !,3,0,0,0,0,0,0,0
24,game,14,pre,first,cat,cat,Do you see something that says meow ?,7,0,0,1,0,0,0,0
24,game,14,post,first,cat,cat,Meow !,1,0,0,1,0,0,0,0
24,game,15,pre,first,donkey,donkey,Do you see a donkey ? He kinda looks like a horse . Do you see something that kinda looks,18,0,1,0,0,1,0,0
24,game,16,pre,first,horse,horse,Do you see a horse ?,5,0,1,0,0,0,0,0
24,game,16,post,first,horse,NA,"Wow , yeah",2,0,0,0,0,0,0,0
24,game,17,pre,second,raccoon,raccoon,Do you see a raccoon ? He's got a striped tail !,10,1,1,0,0,0,0,0
24,game,17,post,second,raccoon,raccoon,Yeah !,1,0,0,0,0,0,0,0
24,game,18,pre,first,fish,fish,Do you see a fishy ? Do you see a fish ? It swims in the water,15,0,2,0,0,0,0,0
24,game,19,pre,second,rhinoceros,rhinoceros,Do you see a rhinoceros ?,5,0,1,0,0,0,0,0
24,game,20,pre,second,horse,horse,Do you see a horse ?,5,0,1,0,0,0,0,0
24,game,21,pre,second,rooster,rooster,Do you see a rooster ? Cocka-doodle-doo !,6,0,1,1,0,0,0,0
24,game,22,pre,second,fish,fish,Do you see a fish ?,5,0,1,0,0,0,0,0
24,game,22,post,second,fish,fish,He needs some water,4,0,0,0,0,0,0,0
24,game,23,pre,first,peacock,peacock,"Do you see the peacock ? It has lots of feathers , it's a bird !",13,0,1,0,0,0,0,1
24,game,23,post,first,peacock,peacock,Yeah ! you saw him,4,0,0,0,0,0,0,0
24,game,24,pre,second,cow,cow,Do you see a cow ? It says moo,8,0,1,1,0,0,0,0
24,game,25,pre,second,swan,swan,Do you see a swan ? It's white and has feathers,10,1,1,0,0,0,0,0
24,game,25,post,second,swan,swan,Op !,1,0,0,0,0,0,0,0
24,game,26,pre,first,bird,bird,Do you see a bird ?,5,0,1,0,0,0,0,0
24,game,26,post,first,bird,bird,tweet tweet tweet tweet,4,0,0,4,0,0,0,0
24,game,27,pre,first,squirrel,squirrel,Do you see a squirrel ? Is he ready to run around the alley ?,13,0,1,0,0,0,0,0
24,game,28,pre,first,elephant,elephant,Do you see an elephant ?,5,0,1,0,0,0,0,0
24,game,29,pre,first,leopard,leopard,Do you see a leopard ? It's like a big kitty cat with spots on him,15,1,1,0,0,0,0,1
24,game,29,post,first,leopard,leopard,Yeah !,1,0,0,0,0,0,0,0
24,game,30,pre,first,pig,pig,It's like a big -- oh ! Do you see a pig ? It's pink !,12,1,1,0,0,0,0,0
24,game,30,post,first,pig,pig,"That's right , pink",3,1,0,0,0,0,0,0
24,game,31,pre,second,leopard,leopard,Do you see a leopard ? It looks like a big kitty cat,12,1,1,0,0,1,0,1
24,game,32,pre,second,bird,bird,do you see a bird ?,5,0,1,0,0,0,0,0
24,game,32,post,second,bird,bird,tweet tweet tweet,3,0,0,3,0,0,0,0
24,game,33,pre,second,lobster,lobster,do you see a lobster ? he's red !,7,1,1,0,0,0,0,0
24,game,33,post,second,lobster,lobster,oh ! that was the rhino,5,0,0,0,0,0,0,0
24,game,34,pre,second,elephant,elephant,can you point to the elephant ?,6,0,1,0,1,0,0,0
24,game,34,post,second,elephant,NA,"a tree ! yeah , I see that three",7,0,0,0,0,0,0,0
24,game,35,pre,second,peacock,peacock,can you point to the peacock ? it has lots of feathers,11,0,1,0,1,0,0,0
24,game,35,post,second,peacock,peacock,"no , oop -- no that's a raccoon",6,0,0,0,0,0,0,0
24,game,36,pre,second,dog,dog,can you point to the dog ? woof woof woof,9,0,1,3,1,0,0,0
24,game,37,pre,second,squirrel,squirrel,can you point to the squirrel ?,6,0,1,0,1,0,0,0
24,game,38,pre,second,cat,cat,can you point to the cat ?,6,0,1,0,1,0,0,0
24,game,38,post,second,cat,cat,meow !,1,0,0,1,0,0,0,0
24,game,38,post,second,cat,NA,"ohhh , I love you !",4,0,0,0,0,0,0,0
24,game,39,pre,second,donkey,donkey,can you point to the donkey ? he looks like a horse ! he looks like a horse !,16,0,1,0,1,2,0,0
24,game,40,pre,second,pig,pig,"alright , can you point to the pig ? oink oink oink . can you point to the pig ?",16,0,2,3,2,0,0,0
24,game,40,pre,second,pig,NA,oh like that ? it doesn't work like that . you go like this . then they're going to be upside down ! there we go .,22,0,0,0,0,0,0,0
24,game,40,pre,second,pig,NA,"Can you point to the -- ooh , are you getting comfortable ? Relax ?",11,0,0,0,0,0,0,0
24,game,40,pre,second,pig,pig,Can you point to the pig ?,6,0,1,0,1,0,0,0
24,game,40,post,second,pig,NA,Huh ! It's over !,3,0,0,0,0,0,0,0
25,practice,1,pre,first,apple,apple,Where is the apple ? Show me the apple,8,0,2,0,2,0,0,0
25,practice,1,post,first,apple,apple,good job !,2,0,1,0,0,0,0,0
25,practice,2,pre,first,artichoke,artichoke,it went -- artichoke,3,0,0,0,0,0,0,0
25,practice,2,post,first,artichoke,artichoke,"Good job , xxx",3,0,0,0,0,0,0,0
25,practice,3,pre,second,apple,apple,"where is the apple ? oop , yyy , where is the apple ? Wait for Mommy",13,0,2,0,2,0,0,0
25,practice,3,post,second,apple,NA,I don't know if she's actually clicking .,7,0,0,0,0,0,0,0
25,practice,4,pre,second,artichoke,artichoke,artichoke,1,0,1,0,0,0,0,0
25,practice,4,post,second,artichoke,NA,"It said good job , so you did good",8,0,0,0,0,0,0,0
25,practice,4,post,second,artichoke,NA,So you want to continue ? Can we play ? We start . Wait for Mommy to say a word .,17,0,0,0,0,0,0,0
25,game,5,post,first,dog,dog,"yyy , where is the dog ?",5,0,1,0,1,0,0,0
25,game,6,pre,first,leopard,leopard,Where is the leopard ?,4,0,1,0,1,0,0,0
25,game,6,post,first,leopard,leopard,Yay !,1,0,0,0,0,0,0,0
25,game,7,pre,second,dog,dog,Where is the dog ?,4,0,1,0,1,0,0,0
25,game,7,post,second,dog,dog,Woof woof ! good job,4,0,0,2,0,0,0,0
25,game,8,pre,first,rhinoceros,rhinoceros,Where is the rhinoceros ?,4,0,1,0,1,0,0,0
25,game,8,post,first,rhinoceros,rhinoceros,Yeah ! Good job !,3,0,0,0,0,0,0,0
25,game,9,pre,first,horse,horse,Where is the horse ?,4,0,1,0,1,0,0,0
25,game,10,pre,first,donkey,donkey,OK . . . Where's the donkey ?,4,0,1,0,1,0,0,0
25,game,10,post,first,donkey,donkey,hee-haw !,1,0,0,1,0,0,0,0
25,game,11,pre,first,pig,pig,Where's the pig ?,3,0,1,0,1,0,0,0
25,game,12,pre,first,lobster,lobster,Where's the lobster ? Hmm . .,4,0,1,0,1,0,0,0
25,game,12,post,first,lobster,lobster,"Yeah ! good job , I didn't think you knew that one",10,0,0,0,0,0,0,0
25,game,13,pre,first,fish,fish,Where's the fish ?,3,0,1,0,1,0,0,0
25,game,13,post,first,fish,fish,gloop gloop gloop,3,0,0,3,0,0,0,0
25,game,14,pre,first,squirrel,squirrel,Where's the squirrely ? Where's the squirrel ?,6,0,2,0,2,0,0,0
25,game,15,pre,second,pig,pig,Where is the pig again ?,5,0,1,0,1,0,0,0
25,game,16,pre,second,donkey,donkey,Where is the donkey ?,4,0,1,0,1,0,0,0
25,game,16,post,second,donkey,donkey,hee-haw,1,0,0,1,0,0,0,0
25,game,17,pre,first,cow,cow,Where's the cow ?,3,0,1,0,1,0,0,0
25,game,17,post,first,cow,cow,Moo,1,0,0,1,0,0,0,0
25,game,18,pre,second,squirrel,squirrel,Where is the squirrel ? You have to wait for mommy .,10,0,1,0,1,0,0,0
25,game,18,post,second,squirrel,squirrel,that's a xxx,3,0,0,0,0,0,0,0
25,game,18,post,second,squirrel,NA,You have to wait for Mommy !,6,0,0,0,0,0,0,0
25,game,19,pre,first,bird,bird,Where's the bird ?,3,0,1,0,1,0,0,0
25,game,19,post,first,bird,NA,"yyy , you have to wait for Mommy !",7,0,0,0,0,0,0,0
25,game,20,pre,first,swan,swan,Where is the swan ?,4,0,1,0,1,0,0,0
25,game,20,post,first,swan,swan,yeah !,1,0,0,0,0,0,0,0
25,game,21,pre,first,cat,cat,Where is the cat ?,4,0,1,0,1,0,0,0
25,game,21,post,first,cat,cat,Meow,1,0,0,1,0,0,0,0
25,game,22,pre,first,raccoon,raccoon,Where is the raccoon ? Raccoon .,5,0,2,0,1,0,0,0
25,game,22,post,first,raccoon,raccoon,that's the peacock,3,0,0,0,0,0,0,0
25,game,23,pre,first,duck,duck,Where is the duck ?,4,0,1,0,1,0,0,0
25,game,23,post,first,duck,duck,quack quack quack,3,0,0,3,0,0,0,0
25,game,24,pre,second,lobster,lobster,Where is the lobster ?,4,0,1,0,1,0,0,0
25,game,24,post,second,lobster,lobster,Good job !,2,0,0,0,0,0,0,0
25,game,25,pre,second,duck,duck,Where is the duck ?,4,0,1,0,1,0,0,0
25,game,25,post,second,duck,duck,quack quack quack,3,0,0,3,0,0,0,0
25,game,26,pre,second,leopard,leopard,Where's the leopard ?,3,0,1,0,1,0,0,0
25,game,27,pre,first,elephant,elephant,Where's the elephant ?,3,0,1,0,1,0,0,0
25,game,27,post,first,elephant,elephant,"There it is , good job !",5,0,0,0,0,0,0,0
25,game,28,pre,first,rooster,rooster,Where is the rooster ?,4,0,1,0,1,0,0,0
25,game,29,pre,second,cow,cow,Where's the cow ?,3,0,1,0,1,0,0,0
25,game,29,post,second,cow,cow,Moo,1,0,0,1,0,0,0,0
25,game,29,post,second,cow,NA,Wait for mommy,3,0,0,0,0,0,0,0
25,game,30,pre,second,raccoon,raccoon,Where is the raccoon ? Raccoon,5,0,2,0,1,0,0,0
25,game,30,post,second,raccoon,raccoon,Yeah . . the raccoon was right there,6,0,1,0,1,0,0,0
25,game,31,pre,second,elephant,elephant,Where's the elephant ?,3,0,1,0,1,0,0,0
25,game,31,pre,second,elephant,NA,That's your sweater . You've got to keep it away from your finger .,12,0,0,0,0,0,0,0
25,game,31,post,second,elephant,elephant,Good job !,2,0,0,0,0,0,0,0
25,game,32,pre,first,peacock,peacock,Where's the peacock ? Where's the peacock ? Show me the peacock,10,0,3,0,3,0,0,0
25,game,32,pre,first,peacock,NA,one more turn !,3,0,0,0,0,0,0,0
25,game,32,post,first,peacock,peacock,There you go,3,0,0,0,0,0,0,0
25,game,33,pre,second,horse,horse,"Where is the horse ? Youre not done yet , where's the horse ? Show me the horse",15,0,3,0,3,0,0,0
25,game,33,post,second,horse,NA,"gentle , gentle !",2,0,0,0,0,0,0,0
25,game,33,post,second,horse,horse,you know where the horse is,6,0,1,0,1,0,0,0
25,game,34,pre,second,peacock,peacock,Show me the peacock again,5,0,1,0,1,0,0,0
25,game,34,post,second,peacock,peacock,yeah !,1,0,0,0,0,0,0,0
25,game,35,pre,second,bird,bird,"Where's the bird ? yyy , where's the bird ? Show me the bird",11,0,3,0,3,0,0,0
25,game,35,pre,second,bird,bird,"tweet tweet tweet , Show me the bird , we're almost done , almost .",11,0,1,3,1,0,0,0
25,game,36,pre,second,swan,swan,"OK , show me the swan , ooh , where is the swan ?",10,0,2,0,2,0,0,0
25,game,36,pre,second,swan,NA,you do it,3,0,0,0,0,0,0,0
25,game,36,pre,second,swan,NA,"no , you do it . it's your turn , my turn is right here , look ! Swan . Your turn . Where is the swan ? OK , click on it . Don't just show it to me , you have to press . Press it ! yyy , press it ! Come on ! Try it , try to press it again",48,0,2,0,1,0,0,0
25,game,36,pre,second,swan,NA,"yyy , you have to press it ! Almost done , Come on !",10,0,0,0,0,0,0,0
25,game,36,pre,second,swan,swan,"Look at it , where's the swan ? Quickly quickly",8,0,1,0,1,0,0,0
25,game,36,pre,second,swan,NA,"Come on , you want to get comfortable ?",7,0,0,0,0,0,0,0
25,game,36,pre,second,swan,NA,"No no , we're not going ! Whoop , we're not going .",9,0,0,0,0,0,0,0
25,game,36,pre,second,swan,swan,"Yeah , she's going to come back ! Alex is going to come back , but first you press the swan , and then when you're all done she comes back",27,0,1,0,1,0,0,0
25,game,36,post,second,swan,swan,Thank you .,2,0,0,0,0,0,0,0
25,game,37,pre,second,cat,cat,"Let's see , where is the cat ? Show me the cat",10,0,2,0,2,0,0,0
25,game,37,post,second,cat,cat,"OK , meow",2,0,0,1,0,0,0,0
25,game,38,pre,second,rooster,rooster,Show me the rooster,4,0,1,0,1,0,0,0
25,game,38,post,second,rooster,rooster,"cocka-doodle-doo , good job !",3,0,0,1,0,0,0,0
25,game,39,pre,second,fish,fish,where's the fish ?,3,0,1,0,1,0,0,0
25,game,39,post,second,fish,fish,where is the fish ? you have to wait for Mommy,10,0,1,0,1,0,0,0
25,game,40,pre,second,rhinoceros,rhinoceros,"Look , rhinoceros .",2,0,1,0,0,0,0,0
25,game,40,post,second,rhinoceros,rhinoceros,Yay !,1,0,0,0,0,0,0,0
26,practice,1,pre,first,apple,apple,"Tell me , where's the apple ? Nope",6,0,1,0,1,0,0,0
26,practice,2,pre,first,artichoke,artichoke,Which one's the artichoke ?,4,0,1,0,1,0,0,0
26,practice,3,pre,second,apple,apple,Which one's the apple ? Apple . You just did the apple,10,0,3,0,2,0,0,0
26,practice,4,pre,second,artichoke,artichoke,which one's the artichoke ?,4,0,1,0,1,0,0,0
26,practice,4,pre,second,artichoke,NA,Am I supposed to -- She's looking at me for --,9,0,0,0,0,0,0,0
26,practice,4,post,second,artichoke,NA,"OK . Ok , xxx , ready ? So you're saying I can guide her ?",11,0,0,0,0,0,0,0
26,practice,4,post,second,artichoke,NA,"OK , ready ? Woah ! Now wait , wait",6,0,0,0,0,0,0,0
26,game,5,pre,first,rhinoceros,rhinoceros,"Just point in the rhinoceros . Which one's the rhino ? Where's the rhino ? OK , press !",14,0,3,0,3,0,0,0
26,game,5,post,first,rhinoceros,rhinoceros,"you did it , you did it !",6,0,0,0,0,0,0,0
26,game,6,pre,first,cat,cat,Now which one --,3,0,0,0,0,0,0,0
26,game,6,post,first,cat,NA,"You've got to wait for mommy ! wait for me wait for me wait for me , OK , ready ?",17,0,0,0,0,0,0,0
26,game,7,pre,first,leopard,leopard,Which one's the leopard ? Which one's the leopard ?,8,0,2,0,2,0,0,0
26,game,7,post,first,leopard,leopard,Good girl,2,0,0,0,0,0,0,0
26,game,8,pre,first,dog,dog,Which one is the dog ? Where's Mr . Dog ? Which--,9,0,2,0,1,0,1,0
26,game,9,pre,first,peacock,peacock,Which one's the peacock ? Peacock,5,0,2,0,1,0,0,0
26,game,9,post,first,peacock,NA,Whoops,1,0,0,0,0,0,0,0
26,game,10,pre,second,cat,cat,Which one's the cat,4,0,1,0,1,0,0,0
26,game,10,post,second,cat,cat,Huh ! Are you a cat today ? You are ! Are you dressed like a cat today ? What does a cat say ?,20,0,3,0,0,1,0,0
26,game,11,pre,first,lobster,lobster,Which one's lobster ?,3,0,1,0,0,0,0,0
26,game,11,post,first,lobster,lobster,Good girl !,2,0,0,0,0,0,0,0
26,game,12,pre,first,elephant,elephant,Which one's elephant ?,3,0,1,0,0,0,0,0
26,game,12,post,first,elephant,elephant,Huh ! you did it !,4,0,0,0,0,0,0,0
26,game,13,pre,first,rooster,rooster,"which one is the rooster , cocka-doodle-doo !",6,0,1,1,1,0,0,0
26,game,13,post,first,rooster,rooster,Can you say it ?,4,0,0,0,0,0,0,0
26,game,14,pre,first,cow,cow,Where's the cow ? You tell me .,6,0,1,0,1,0,0,0
26,game,15,pre,second,rooster,rooster,which one's rooster ?,3,0,1,0,0,0,0,0
26,game,15,post,second,rooster,rooster,Good girl !,2,0,0,0,0,0,0,0
26,game,16,pre,first,duck,duck,which one's the duck ? quack quack quack,7,0,1,3,1,0,0,0
26,game,16,post,first,duck,duck,Good girl,2,0,0,0,0,0,0,0
26,game,17,pre,first,donkey,donkey,Which one's donkey ? Where's donkey ? What's donkey say ?,8,0,3,0,0,0,0,0
26,game,17,post,first,donkey,donkey,Good girl !,2,0,0,0,0,0,0,0
26,game,18,pre,first,horse,horse,which one's the horse ?,4,0,1,0,1,0,0,0
26,game,18,post,first,horse,horse,You did it ! You did it ! What a smart girl .,10,0,0,0,0,0,0,0
26,game,19,pre,first,squirrel,squirrel,how about a squirrel ? ch ch ch ch,8,0,1,4,0,0,0,0
26,game,20,pre,first,bird,bird,Which one's a bird ?,4,0,1,0,0,0,0,0
26,game,20,post,first,bird,bird,tweet tweet tweet,3,0,0,3,0,0,0,0
26,game,21,pre,second,lobster,lobster,"which one's a lobster , good girl",6,0,1,0,0,0,0,0
26,game,22,pre,second,elephant,elephant,which one's elephant ?,3,0,1,0,0,0,0,0
26,game,23,pre,second,rhinoceros,rhinoceros,Which one's rhino ?,3,0,1,0,0,0,0,0
26,game,24,pre,second,duck,duck,Which one's the duck ?,4,0,1,0,1,0,0,0
26,game,25,pre,first,swan,swan,What about a swan ? Which one's a swan ?,8,0,2,0,0,0,0,0
26,game,25,post,first,swan,swan,Good girl !,2,0,0,0,0,0,0,0
26,game,26,pre,second,dog,dog,Which one's the dog ?,4,0,1,0,1,0,0,0
26,game,26,post,second,dog,dog,Good girl !,2,0,0,0,0,0,0,0
26,game,27,pre,second,donkey,donkey,Which one's the donkey ?,4,0,1,0,1,0,0,0
26,game,27,post,second,donkey,donkey,Good girl,2,0,0,0,0,0,0,0
26,game,28,pre,first,fish,fish,Which one's the fish ?,4,0,1,0,1,0,0,0
26,game,29,pre,second,swan,swan,Which one's the swan ?,4,0,1,0,1,0,0,0
26,game,29,post,second,swan,swan,You're so good at this ! Good job !,7,0,1,0,0,0,0,0
26,game,30,pre,first,pig,pig,Which one's the piggy ?,4,0,0,0,1,0,0,0
26,game,30,post,first,pig,pig,is that what you sound like ?,6,0,0,0,0,1,0,0
26,game,31,pre,second,peacock,peacock,Peacock,1,0,1,0,0,0,0,0
26,game,31,post,second,peacock,peacock,Good girl !,2,0,0,0,0,0,0,0
26,game,32,pre,second,bird,bird,Which one's bird ?,3,0,1,0,0,0,0,0
26,game,33,pre,first,raccoon,raccoon,which one's raccoon ?,3,0,1,0,0,0,0,0
26,game,33,post,first,raccoon,raccoon,you're such a smart one ! who made you so smart !,10,0,0,0,0,0,0,0
26,game,34,pre,second,cow,cow,where's the cow ?,3,0,1,0,1,0,0,0
26,game,34,post,second,cow,cow,he says moo !,3,0,0,1,0,0,0,0
26,game,34,post,second,cow,NA,who did poof ?,3,0,0,0,0,0,0,0
26,game,34,post,second,cow,NA,he did ?,2,0,0,0,0,0,0,0
26,game,35,pre,second,raccoon,raccoon,where's the raccoon ?,3,0,1,0,1,0,0,0
26,game,35,post,second,raccoon,raccoon,Good girl,2,0,0,0,0,0,0,0
26,game,36,pre,second,pig,pig,Where's the pig ?,3,0,1,0,1,0,0,0
26,game,37,pre,second,squirrel,squirrel,Where is squirrel ?,3,0,1,0,0,0,0,0
26,game,38,pre,second,horse,horse,Where is horse ?,3,0,1,0,0,0,0,0
26,game,38,post,second,horse,horse,Good girl !,2,0,0,0,0,0,0,0
26,game,39,pre,second,leopard,leopard,Where's leopard ?,2,0,1,0,0,0,0,0
26,game,39,post,second,leopard,leopard,Uhoh ! That wasn't a leopard !,5,0,1,0,0,0,0,0
26,game,40,pre,second,fish,fish,where's the fish ?,3,0,1,0,1,0,0,0
27,practice,1,pre,first,apple,apple,Where's the apple ?,3,0,1,0,1,0,0,0
27,practice,1,post,first,apple,apple,Good job,2,0,0,0,0,0,0,0
27,practice,2,pre,first,artichoke,artichoke,Where's the artichoke ? Which one looks like an artichoke ?,9,0,2,0,1,0,0,0
27,practice,2,post,first,artichoke,artichoke,"Ooh , you picked the onion",5,0,0,0,0,0,0,0
27,practice,3,pre,second,apple,apple,Where's your apple ?,3,0,1,0,0,0,0,0
27,practice,3,post,second,apple,apple,"yeah , apple",2,0,1,0,0,0,0,0
27,practice,4,pre,second,artichoke,artichoke,And where's the artichoke again ?,5,0,1,0,1,0,0,0
27,practice,4,post,second,artichoke,artichoke,That's an onion !,3,0,0,0,0,0,0,0
27,practice,4,post,second,artichoke,NA,"Alright , good job !",3,0,0,0,0,0,0,0
27,practice,4,post,second,artichoke,NA,Wait wait wait,3,0,0,0,0,0,0,0
27,game,5,post,first,squirrel,NA,Wait for my instructions !,4,0,0,0,0,0,0,0
27,game,6,pre,first,duck,duck,Where's the duck ? quack quack quack,6,0,1,3,1,0,0,0
27,game,6,post,first,duck,duck,Good job !,2,0,0,0,0,0,0,0
27,game,7,pre,first,swan,swan,And where's the swan ? What does the swan look like ? Swan,11,0,3,0,2,0,0,0
27,game,7,post,first,swan,swan,Yay !,1,0,0,0,0,0,0,0
27,game,8,pre,first,cat,cat,Where's the cat ? Meow,4,0,1,1,1,0,0,0
27,game,8,post,first,cat,cat,Look at that !,3,0,0,0,0,0,0,0
27,game,9,pre,first,donkey,donkey,Where's the donkey ?,3,0,1,0,1,0,0,0
27,game,9,post,first,donkey,donkey,"Yeah ! Good job , good job",5,0,0,0,0,0,0,0
27,game,10,pre,first,horse,horse,Where's the horse ? Neigh neigh,5,0,1,2,1,0,0,0
27,game,10,post,first,horse,horse,"Yeah , good job !",3,0,0,0,0,0,0,0
27,game,11,pre,first,rooster,rooster,"Rooster , cocka-doodle-doo !",2,0,1,1,0,0,0,0
27,game,11,post,first,rooster,rooster,"No , that's a jaguar",4,0,0,0,0,0,0,0
27,game,12,pre,first,elephant,elephant,Where's your elephant ?,3,0,1,0,0,0,0,0
27,game,12,post,first,elephant,elephant,Good job !,2,0,0,0,0,0,0,0
27,game,12,post,first,elephant,NA,Wait for mommy,3,0,0,0,0,0,0,0
27,game,13,pre,first,leopard,leopard,Where's a leopard ?,3,0,1,0,0,0,0,0
27,game,13,post,first,leopard,leopard,Good job !,2,0,0,0,0,0,0,0
27,game,14,pre,first,fish,fish,And where's your fish ? We go fishing !,7,0,1,0,0,0,0,0
27,game,14,post,first,fish,fish,"gloop , gloop , gloop",3,0,0,3,0,0,0,0
27,game,15,pre,second,swan,swan,And swan . Where's the swan ? What did it look like ?,10,0,2,0,1,0,0,0
27,game,15,post,second,swan,swan,"No , that's the jaguar . Rawr .",5,0,0,0,0,0,0,0
27,game,16,pre,second,horse,horse,Where's your horse ? Neigh !,4,0,1,1,0,0,0,0
27,game,16,post,second,horse,horse,That's the cow ! Moo,4,0,0,0,0,0,0,0
27,game,16,post,second,horse,NA,"Oh , no , this is Mommy's screen",6,0,0,0,0,0,0,0
27,game,17,pre,second,leopard,leopard,Where's your leopard ?,3,0,1,0,0,0,0,0
27,game,17,post,second,leopard,leopard,Good job !,2,0,0,0,0,0,0,0
27,game,18,pre,first,cow,cow,"Where's your cow ? Moo , moo . Here you go . Where's the cow ? Moo",12,0,2,3,1,0,0,0
27,game,18,post,first,cow,cow,That's an oink oink pig,5,0,0,0,0,0,0,0
27,game,19,pre,first,peacock,peacock,And where's the peacock ? What does the peacock say ?,9,0,2,0,2,0,0,0
